DogId,Breed,Image,ImageNumber
16696,BULL ARAB,13c0fbe7-3d5b-4191-bc09-ddf8c7b4ab08.jpg,2
16696,BULL ARAB,4259b0f5-5a58-4185-8b8b-dee8d4c5c783.jpg,3
16696,BULL ARAB,91e086c4-b743-410c-ab8f-2f8a1046bb17.jpg,4
16696,BULL ARAB,6abc8c30-4b21-412e-beb3-208810126770.jpg,5
16696,BULL ARAB,203b408b-3717-4d7b-9007-81e60e81901d.jpg,6
16696,BULL ARAB,e12f0356-2a90-4089-be46-c1ebd2f53f12.jpg,7
16729,BORDER COLLIE,fde34115-49e1-4084-a9a8-76a2342f8072.jpg,1
16729,BORDER COLLIE,711d3662-5e86-4260-913c-447e9acae31d.jpg,2
16729,BORDER COLLIE,3906e4b8-1fe5-47a7-b38b-aef8897f3093.jpg,3
16732,BULL ARAB,1d0ac07a-a7dc-43df-a0a2-982f8d478905.jpg,1
16742,SIBERIAN HUSKY,84adffdb-5298-4d07-8298-8d6e0bbae971.jpg,1
16741,SIBERIAN HUSKY,6b6a1fe8-53ac-4946-b3d1-650924841e43.jpg,1
16762,BULL ARAB,80fada71-0b42-4766-8c58-2e57a6899e34.jpg,1
16762,BULL ARAB,c6ebb1bc-d1a9-43cc-bc99-a8e52dadea3f.jpg,2
16762,BULL ARAB,6206ada2-d92d-4845-8ee6-7c0cb7d7d100.jpg,3
16762,BULL ARAB,c9bad1ff-1ae3-44f0-9a4f-f66ccceda951.jpg,4
16762,BULL ARAB,890162b9-79f5-40dd-a234-75daad69ea49.jpg,5
16762,BULL ARAB,a0d1f0f1-c4fc-4ce5-809a-cd944fb9797a.jpg,6
16762,BULL ARAB,66a32160-fe59-44ee-ac2d-401be9c500a3.jpg,7
16762,BULL ARAB,9f5afb93-99db-423d-aed3-3f85fa7ed766.jpg,8
16886,BORDER COLLIE,784e356f-36c9-4e3d-9e13-aa7455e22cb9.jpg,1
16886,BORDER COLLIE,bd14b0ac-09ce-47ff-a2eb-6fa44c188235.jpg,2
16885,GERMAN SHEPHERD,11d666bb-708b-43ed-b08f-58564dddd349.jpg,1
16938,SIBERIAN HUSKY,ccb15ca7-6dfb-4ff0-ae38-c26628d3b108.jpg,1
16938,SIBERIAN HUSKY,baea69ee-51db-4406-8491-4a69e835aa16.jpg,2
16938,SIBERIAN HUSKY,2ee17e24-27e8-4034-9024-5a310522082e.jpg,3
16938,SIBERIAN HUSKY,be29a14d-9d67-44c8-b75e-4831690fb244.jpg,4
17138,AMERICAN STAFFORDSHIRE BULL TERRIER,28b8d62b-1a95-4c88-ac46-5b59faa713bf.jpg,1
17153,GERMAN SHEPHERD,abca8778-a5ae-4262-bc5b-8d9a4f6408a2.jpg,1
17256,SIBERIAN HUSKY,6233d6bf-5344-418b-a1b0-3c6ddf46c9f2.jpg,1
17256,SIBERIAN HUSKY,b3d29dd6-7e10-4313-8d71-750c1bb25fe3.jpg,2
17276,GERMAN SHEPHERD,d8ac7c87-76c4-46e1-87f3-b58456250c6e.jpg,1
17337,AMERICAN STAFFORDSHIRE BULL TERRIER,00d179fa-2c08-4bbf-933e-9e631a3d2e9b.jpg,1
17337,AMERICAN STAFFORDSHIRE BULL TERRIER,b2b16618-b40d-4b0a-af98-fda0a8654b3c.jpg,2
17337,AMERICAN STAFFORDSHIRE BULL TERRIER,f06df9ab-3c7e-46fc-a7fa-bcd960986476.jpg,3
17337,AMERICAN STAFFORDSHIRE BULL TERRIER,7dbe88b1-3b5b-454a-8946-637a6e0992c5.jpg,4
17396,BULL ARAB,488a8668-55e0-4752-9bf3-ad3ad74015ac.jpg,1
17396,BULL ARAB,d7ec61cc-04fe-45f6-9003-6908a0b75433.jpg,2
17396,BULL ARAB,fb309934-fba0-4143-8afd-175b38a53d5b.jpg,3
17396,BULL ARAB,02b83761-b26b-4f46-a1ff-f333cb4d0766.jpg,4
17396,BULL ARAB,cb66f079-7a71-412e-b345-ade248fd72ce.jpg,5
17396,BULL ARAB,ceb884f6-3b91-4796-8f17-4cc418f5158f.jpg,6
17396,BULL ARAB,4939281d-ef05-4670-936b-de16eb2e2a34.jpg,7
17396,BULL ARAB,79dd397e-6995-4443-8ef0-a3b9137c69b4.jpg,8
17399,SIBERIAN HUSKY,595b0186-2fdc-4bb7-bc98-fb6186e087ad.jpg,1
17399,SIBERIAN HUSKY,b2358ad0-09b2-40a6-816c-8d00f8522742.jpg,2
17399,SIBERIAN HUSKY,cbc4abba-56db-4879-9b21-6bcd2215ae87.jpg,3
17399,SIBERIAN HUSKY,88c23213-4025-4513-a723-08cc21369b72.jpg,4
17399,SIBERIAN HUSKY,c957b8d2-1419-4142-a5dc-0721d5ab6d8f.jpg,5
17399,SIBERIAN HUSKY,6db515df-6f99-4aa9-8926-ee0d407ad8ad.jpg,6
17389,BULL ARAB,94f0036b-9b23-4b8c-8c27-33204b07fa3d.jpg,1
17389,BULL ARAB,7cb80852-3e4b-4bf8-9112-b9c699ea6a59.jpg,2
17389,BULL ARAB,63f08d5f-77e6-4b40-be0b-b9255eaf3246.jpg,3
17389,BULL ARAB,b9fcd7e0-7d3a-4fc3-8c90-8f3e389ff1a4.jpg,4
17389,BULL ARAB,51b6fc6c-1d18-4be3-aed7-858e307107fd.jpg,5
17389,BULL ARAB,f0b8865e-3a85-4c2c-8970-faa8edc07d01.jpg,6
17389,BULL ARAB,48453b64-47d5-490b-8b70-5a16ba8618f4.jpg,7
17389,BULL ARAB,97be6e73-7cc0-47b6-a202-68705b80ea8a.jpg,8
17456,GERMAN SHEPHERD,b574a8c6-20a6-4fb3-995c-ceed29e7b8b6.jpg,1
17456,GERMAN SHEPHERD,6ad3413b-59be-401d-b9fc-806af05fb180.jpg,2
17456,GERMAN SHEPHERD,2bb049bc-7fd2-4630-9c71-99d035e25f12.jpg,3
17531,SIBERIAN HUSKY,7c277d67-113d-4963-857b-df4d24b248f0.jpg,1
17618,BORDER COLLIE,121755b9-a653-404a-a8c8-eb378100dec2.jpg,1
17618,BORDER COLLIE,a30bd0a1-9f55-445d-8c7e-cf71e05b0043.jpg,2
17618,BORDER COLLIE,4097cfc9-57a1-482e-9bc1-7696a6c3c875.jpg,3
17617,BORDER COLLIE,9582134d-e2bf-46b8-961a-60c3d54de4c1.jpg,1
17617,BORDER COLLIE,5f2b8c2d-488d-4d83-bfea-72e73a824fa9.jpg,2
17617,BORDER COLLIE,7d2a5105-dd3d-4db4-9560-0d49e8d43687.jpg,3
17626,GERMAN SHEPHERD,4e16ef81-9a8c-43f3-8ec1-98b5bd5d9ff6.jpg,1
17626,GERMAN SHEPHERD,0a292151-6e03-4225-a58f-1fde9458f0b0.jpg,2
17626,GERMAN SHEPHERD,ad966d5d-3715-4f1a-8a39-ff1297d85adb.jpg,3
17626,GERMAN SHEPHERD,bcdbcde7-8262-47a8-b39b-db72b61a1c18.jpg,4
17626,GERMAN SHEPHERD,34dcb7e9-112f-492b-abef-3b7ea18a1ed4.jpg,5
17626,GERMAN SHEPHERD,539789dc-4ca8-4f50-9f19-a08b14e7df73.jpg,6
17636,AMERICAN STAFFORDSHIRE BULL TERRIER,92785e57-b1e7-4925-a65d-e7a71e63d538.jpg,1
17636,AMERICAN STAFFORDSHIRE BULL TERRIER,f81fc2c8-eb44-42bd-88bd-1322c959a624.jpg,2
17636,AMERICAN STAFFORDSHIRE BULL TERRIER,cf0294e1-f35b-436b-89b7-f456fa70a827.jpg,3
17636,AMERICAN STAFFORDSHIRE BULL TERRIER,def72e7d-ac60-43d6-9dcf-4b534903fd5f.jpg,4
17636,AMERICAN STAFFORDSHIRE BULL TERRIER,43a69676-23f6-40a2-9dbd-78ae88e0afee.jpg,5
17636,AMERICAN STAFFORDSHIRE BULL TERRIER,af05f4d6-6f77-487c-b533-b15e523700d6.jpg,6
17636,AMERICAN STAFFORDSHIRE BULL TERRIER,f0e68218-f3a2-48b9-bc55-f8cb25f4d13f.jpg,7
17636,AMERICAN STAFFORDSHIRE BULL TERRIER,0ea21cac-cb0f-4bf0-aebb-699bf95ea4f3.jpg,8
17651,BORDER COLLIE,52f5ad93-3f64-4e24-b7de-2ec47493f497.jpg,1
17651,BORDER COLLIE,0488edb7-7736-46fd-9d4e-c117dcacb12f.jpg,2
17651,BORDER COLLIE,8906d916-5ee0-4257-844f-d36d837b575e.jpg,3
17651,BORDER COLLIE,37f8cbda-c588-4de5-843e-b168aab9029e.jpg,4
17651,BORDER COLLIE,e7f20f95-fcd4-49b4-9744-b6e4fb69a72a.jpg,5
17651,BORDER COLLIE,46909b14-88df-4337-9358-cb0969a5a4c7.jpg,6
17651,BORDER COLLIE,3ce4aa1e-c77f-45cf-aca6-73ea4cf8cdcc.jpg,7
17651,BORDER COLLIE,ef799096-c5b4-4d37-9f72-57c431e4f9c9.jpg,8
17728,AMERICAN STAFFORDSHIRE BULL TERRIER,520f97d0-28b5-4ef1-99c8-692bc32cbcbd.jpg,1
17728,AMERICAN STAFFORDSHIRE BULL TERRIER,93848e94-b384-4234-b530-6efa3564e666.jpg,2
17728,AMERICAN STAFFORDSHIRE BULL TERRIER,d9f1ec18-021e-4061-86d7-e77aeaef8412.jpg,3
17728,AMERICAN STAFFORDSHIRE BULL TERRIER,4c3d204a-96c2-4581-9a1b-2ae1cbd27f91.jpg,4
17728,AMERICAN STAFFORDSHIRE BULL TERRIER,a36f5da9-5534-4298-ab5a-238a70ea8d76.jpg,5
17728,AMERICAN STAFFORDSHIRE BULL TERRIER,6a7660f3-2140-4bae-9965-2d5f64f168ab.jpg,6
17728,AMERICAN STAFFORDSHIRE BULL TERRIER,8ebd0202-fb6b-4b57-871f-e1b77769fb5f.jpg,7
17728,AMERICAN STAFFORDSHIRE BULL TERRIER,6eb2cdbd-9023-4758-ae2d-7afa4b416898.jpg,8
17761,GERMAN SHEPHERD,d9208ce6-fbb3-41d8-8709-1157c5cd6e36.jpg,1
17761,GERMAN SHEPHERD,370a8396-03f5-4cc1-b6a1-7dd08b575864.jpg,2
17815,BULL ARAB,94151d82-c929-4539-8711-fab7d96b45de.jpg,1
17817,BORDER COLLIE,42b38fa3-ca6c-4817-baf8-3b556e6528fa.jpg,1
17848,SIBERIAN HUSKY,159cba9d-60ec-464e-b323-6f81e135a47b.jpg,1
17848,SIBERIAN HUSKY,11a9075e-b9e2-467e-ab58-9c1507316b1c.jpg,2
17848,SIBERIAN HUSKY,1d87bf71-8f7d-480b-b7ad-3dc133fd5365.jpg,3
17848,SIBERIAN HUSKY,66cd3a60-da33-4edf-b037-71fd3858fa15.jpg,4
17848,SIBERIAN HUSKY,fe288981-92d7-42e1-bbac-1730cdea6d4f.jpg,5
17863,BORDER COLLIE,ca0f0a55-3717-4ddf-8597-d89d272c2f00.jpg,1
17911,GERMAN SHEPHERD,f2431f2a-6e9a-45fc-b813-0ea1bd7276aa.jpg,1
17911,GERMAN SHEPHERD,bdb33d22-ebac-4b85-9b1d-5e6c1de554a5.jpg,2
17911,GERMAN SHEPHERD,8e8833e9-40c6-4698-9d5d-09af7262a239.jpg,3
17911,GERMAN SHEPHERD,35231733-79f5-446a-ac77-e07b75a4cc62.jpg,4
17911,GERMAN SHEPHERD,6849e894-4bad-42c1-9362-07c0e386de05.jpg,5
17911,GERMAN SHEPHERD,35680acf-c10d-4e57-bdee-263129dc09ff.jpg,6
17911,GERMAN SHEPHERD,d52d7518-be53-4c41-9cb2-175a84e78e55.jpg,7
17977,AMERICAN STAFFORDSHIRE BULL TERRIER,3321e762-91d9-4e29-ae40-a3ebe0810812.jpg,1
17978,AMERICAN STAFFORDSHIRE BULL TERRIER,7c5f98fc-134a-4774-af9b-8a918cab6dfb.jpg,1
18049,AMERICAN STAFFORDSHIRE BULL TERRIER,2977fe90-6fe0-4366-8225-079df1eb34c4.jpg,1
18049,AMERICAN STAFFORDSHIRE BULL TERRIER,b156291e-fab1-4334-aecd-4c3e4016a83b.jpg,2
18049,AMERICAN STAFFORDSHIRE BULL TERRIER,90eedd0b-69d8-4911-a41c-c395ef5aba62.jpg,3
18052,GERMAN SHEPHERD,e030432b-9cec-40a8-883e-51198d557afc.jpg,1
18053,SIBERIAN HUSKY,35e2d927-d219-4590-9924-01dde484908f.jpg,1
18175,BORDER COLLIE,ace57e09-2e17-4595-918e-8401a1fb6999.jpg,1
18175,BORDER COLLIE,d7d87443-daad-41b6-a862-c621083338f0.jpg,2
18175,BORDER COLLIE,968715b0-9f26-416c-ac76-f864f2d99d68.jpg,3
18175,BORDER COLLIE,f9762e56-7cfe-4f20-8e3e-3850afef6aaa.jpg,4
18175,BORDER COLLIE,19e6ac04-a4f7-47ad-af6d-81032c768dd4.jpg,5
18144,BORDER COLLIE,b12c1f4c-a402-42bd-ac36-3f29175c236c.jpg,1
18144,BORDER COLLIE,966c1584-79ba-4a91-af4a-99ad0115e15e.jpg,2
18144,BORDER COLLIE,65a78b1f-334e-45cc-9b39-24922e4c2fe7.jpg,3
18144,BORDER COLLIE,11c7ae4e-d4aa-45df-b7c3-1e59c9108a7b.jpg,4
18144,BORDER COLLIE,80975b41-4557-4485-8478-abe4b7368cee.jpg,5
18181,GERMAN SHEPHERD,e9edf4c6-ae01-471a-a453-2e4102695599.jpg,1
18181,GERMAN SHEPHERD,3968085f-145d-4970-b15a-92b35d69f2f8.jpg,2
18181,GERMAN SHEPHERD,5b8520e0-eea6-4177-b54f-8eeb480abb28.jpg,3
18181,GERMAN SHEPHERD,7b8f5ef1-6d38-44c6-bfac-ee775893af03.jpg,4
18181,GERMAN SHEPHERD,de1eee6b-ab95-460e-b80d-1bc392ba6c29.jpg,5
18170,GERMAN SHEPHERD,1e51f9da-98b1-49c0-962d-c4173a319028.jpg,1
18170,GERMAN SHEPHERD,e6b6bdcb-e4cf-424d-8793-8371d87d885f.jpg,2
18256,GERMAN SHEPHERD,97a58bde-030c-4ed0-b2d2-1924ab33e4d4.jpg,1
18256,GERMAN SHEPHERD,8340e1dd-ddaa-45e5-9164-912885ba661a.jpg,2
18256,GERMAN SHEPHERD,96ae61f7-44e5-4184-bba7-eb350dae5a69.jpg,3
18256,GERMAN SHEPHERD,89763038-cc8b-4dc3-9183-bb8ca96e3b35.jpg,4
18256,GERMAN SHEPHERD,43371264-c274-48cb-ad44-6aa6a13385d4.jpg,5
18301,GERMAN SHEPHERD,89e7cc7c-d555-4544-87af-fbc5d863edd9.jpg,1
18301,GERMAN SHEPHERD,5fdbba3b-4887-4404-80da-6fb40f0c117f.jpg,2
18301,GERMAN SHEPHERD,c9086b62-d98c-4ac1-9c3b-0cd703922ed2.jpg,3
18310,GERMAN SHEPHERD,75beb3de-3750-43ea-abf6-4fb44e482233.jpg,1
18319,AMERICAN STAFFORDSHIRE BULL TERRIER,f063c47f-aa0d-47fc-bec2-c6b0d052878a.jpg,1
18303,GERMAN SHEPHERD,f85e2aae-2d14-4f79-a579-27eddaa33dce.jpg,1
18303,GERMAN SHEPHERD,1884a779-d8f1-4035-8864-177c96959fda.jpg,2
18303,GERMAN SHEPHERD,0442c7b8-b885-4ad7-b82b-b526cd2bf989.jpg,3
18303,GERMAN SHEPHERD,9c4c5fb9-7672-4b18-aa46-be0437574e4a.jpg,4
18303,GERMAN SHEPHERD,22eeccb5-7eb1-479f-b469-0389e61def01.jpg,5
18303,GERMAN SHEPHERD,6baad28e-3955-4cef-9ab6-f47f365b50f8.jpg,6
18303,GERMAN SHEPHERD,05f025b6-0447-4b9b-a839-81a5cd9da5a0.jpg,7
18303,GERMAN SHEPHERD,0da16edd-6daf-425f-bc2e-f83440a08c9d.jpg,8
18343,GERMAN SHEPHERD,33ed13a6-5a0a-48e6-a589-f2c1ff4b3f3f.jpg,1
18312,GERMAN SHEPHERD,857ffb60-e377-48f4-872d-52ce6c0d7dff.jpg,1
18311,GERMAN SHEPHERD,1844b57a-0e6c-4535-84fc-41fa4883379b.jpg,1
18388,GERMAN SHEPHERD,3cea5e1a-9dcb-46c6-9672-62be5986a3c6.jpg,1
18341,GERMAN SHEPHERD,61d1e981-3ab3-416a-9c24-6ca2445d433b.jpg,1
18387,GERMAN SHEPHERD,f21b51c0-22bf-4c05-8d0d-82d8fa11b9c6.jpg,1
18386,GERMAN SHEPHERD,242fb7fe-45f0-4231-8a55-eae8f1a80c4f.jpg,1
18493,BORDER COLLIE,f4d8b960-fee9-44bf-836a-ea70b569cac5.jpg,1
18493,BORDER COLLIE,1a85042b-5c37-48a2-afef-48c92f0d02bb.jpg,2
18493,BORDER COLLIE,a7ce77a5-ced9-4636-80d8-8ac222d29a4e.jpg,3
18493,BORDER COLLIE,35f29f1a-d9cc-400b-86fb-bebbaa344163.jpg,4
18493,BORDER COLLIE,a7937bc1-556a-481b-b24a-c54ef4505058.jpg,5
18465,SIBERIAN HUSKY,1117c1fe-ea8d-4d75-a7ae-7b1c673196f6.jpg,1
18465,SIBERIAN HUSKY,213c73f5-c028-40a2-b4e0-aaf40a60d1ff.jpg,2
18465,SIBERIAN HUSKY,c9b50cba-18db-4b4f-95a1-9b8b059d35df.jpg,3
18468,AMERICAN STAFFORDSHIRE BULL TERRIER,568e50ab-8af2-467a-bfdb-26b6b715a8b3.jpg,1
18468,AMERICAN STAFFORDSHIRE BULL TERRIER,7d24a0f7-dae7-4147-a394-21503b8f2b08.jpg,2
18468,AMERICAN STAFFORDSHIRE BULL TERRIER,8500e680-8e4d-454a-ba95-415b34f93ae8.jpg,3
18468,AMERICAN STAFFORDSHIRE BULL TERRIER,00944c42-1d24-4fa2-a617-65ddc0a8ab15.jpg,4
18468,AMERICAN STAFFORDSHIRE BULL TERRIER,c680e90c-970c-4b1e-9e7c-2f6f26843130.jpg,5
18468,AMERICAN STAFFORDSHIRE BULL TERRIER,cb5b6297-e546-4799-a646-62be6b30ade2.jpg,6
18468,AMERICAN STAFFORDSHIRE BULL TERRIER,aaa2d1ce-97db-49d0-b4b4-868f1ae7c941.jpg,7
18468,AMERICAN STAFFORDSHIRE BULL TERRIER,8a34edf7-e355-4f80-a94c-7ed1d82633eb.jpg,8
18553,BULL ARAB,49244ca6-339d-45ba-9f99-46e40d2e7c6d.jpg,1
18528,GERMAN SHEPHERD,0d57b2cd-ca46-40f4-8eba-c95d997d3a76.jpg,1
18568,GERMAN SHEPHERD,bc584382-2d72-4119-b1c6-443b8085e3a5.jpg,1
18628,GERMAN SHEPHERD,00c8dbdf-43a7-4352-8d35-7d60b65d18cb.jpg,1
18673,BULL ARAB,0b3af308-1840-4301-8cb5-2265f2b24074.jpg,1
18673,BULL ARAB,30ab4659-4e66-4493-b0da-c89715776edb.jpg,2
18673,BULL ARAB,46373d15-f899-4ec7-bb50-d81ea946ff39.jpg,3
18673,BULL ARAB,89bd328a-c9d8-4703-8fb7-b38bfb2f50dc.jpg,4
18673,BULL ARAB,1ba4e404-b1a6-4d67-80f4-e304d0cd23fd.jpg,5
18673,BULL ARAB,ef3fe151-b5f0-4d79-98b2-caee456de334.jpg,6
18715,AMERICAN STAFFORDSHIRE BULL TERRIER,fe69c071-d908-4835-a388-67e0526b2383.jpg,1
18715,AMERICAN STAFFORDSHIRE BULL TERRIER,e0f0875e-565f-4e36-a552-1b44d3ed9536.jpg,2
18715,AMERICAN STAFFORDSHIRE BULL TERRIER,6849941e-791b-4059-acfd-960e43566f35.jpg,3
18715,AMERICAN STAFFORDSHIRE BULL TERRIER,cb24adad-4214-46d6-8579-dda034219144.jpg,4
18715,AMERICAN STAFFORDSHIRE BULL TERRIER,aa44d4ad-a660-48b4-aee5-70ea0dc2502b.jpg,5
18715,AMERICAN STAFFORDSHIRE BULL TERRIER,82aa96be-1a15-46da-9ffa-03fdd72772f0.jpg,6
18715,AMERICAN STAFFORDSHIRE BULL TERRIER,c2d35861-b7e6-4ff1-b881-7ab4288f71e0.jpg,7
18715,AMERICAN STAFFORDSHIRE BULL TERRIER,9e9bc371-6ccc-4cbc-9665-8fe89269e3ec.jpg,8
18714,SIBERIAN HUSKY,ecafea17-cb14-4467-b836-c8bc1e9c131b.jpg,1
18714,SIBERIAN HUSKY,a1533668-bc6d-4e5a-929d-2f03d5b13a74.jpg,2
18714,SIBERIAN HUSKY,104f2cec-d5aa-446f-a734-aff6c234907e.jpg,3
18714,SIBERIAN HUSKY,886f8c46-396f-416b-8d62-ff2405f7232a.jpg,4
18714,SIBERIAN HUSKY,9d336e36-6bd4-46dd-a5b0-ae470be1325a.jpg,5
18714,SIBERIAN HUSKY,2642b762-43ae-4bd7-9c26-f2d220a6ee81.jpg,6
18714,SIBERIAN HUSKY,e12ae913-242e-41c0-a534-071c37691343.jpg,7
18714,SIBERIAN HUSKY,353fd88f-6876-4be4-ba9d-2da12542c8f4.jpg,8
18778,GERMAN SHEPHERD,9b5d790b-86a3-4a70-9d58-6476d357788f.jpg,1
18750,AMERICAN STAFFORDSHIRE BULL TERRIER,73dddeef-96a0-4089-b9f4-6499a04475da.jpg,1
18750,AMERICAN STAFFORDSHIRE BULL TERRIER,baf2f66c-7730-4891-8eb2-2774a1164e7f.jpg,2
18750,AMERICAN STAFFORDSHIRE BULL TERRIER,df837d5b-9fdd-4149-bbb5-8e3f194ab7d0.jpg,3
18750,AMERICAN STAFFORDSHIRE BULL TERRIER,8d8aca41-5f28-4d32-99fa-81435fbb9801.jpg,4
18793,GERMAN SHEPHERD,1a1986a6-ed02-434a-979b-ba427e6526a1.jpg,1
18794,GERMAN SHEPHERD,0d6e40b8-4a12-4f4a-84c1-8da8f290bb05.jpg,1
18854,BORDER COLLIE,c552065a-2a59-42bc-aa80-c907cd1a79a1.jpg,1
18878,GERMAN SHEPHERD,27675ed8-240f-4476-bca3-dbf93111badc.jpg,1
18934,GERMAN SHEPHERD,2bc4b4e0-fa08-41b2-869d-2e9c0824bcdf.jpg,1
18912,SIBERIAN HUSKY,43e348b6-540b-4197-b06e-becde00a1bd6.jpg,1
18912,SIBERIAN HUSKY,4719ca35-4687-4e0c-9295-047f386a923e.jpg,2
18912,SIBERIAN HUSKY,591f53d1-c77b-4dfe-b900-6abf932e11b7.jpg,3
18912,SIBERIAN HUSKY,acad9698-1632-4a48-b80a-84b0c9e03c54.jpg,4
18912,SIBERIAN HUSKY,46b9d4ee-8050-4c15-b1ba-5c16518ca1c5.jpg,5
18912,SIBERIAN HUSKY,67be6c1a-2aaf-49d2-9ad4-9f6662258aca.jpg,6
18912,SIBERIAN HUSKY,69b2f798-3433-4f72-ac50-cdec3322ae1e.jpg,7
19024,BORDER COLLIE,12d599f7-ee99-43c8-9466-4f89f1db2066.jpg,1
19024,BORDER COLLIE,fdf34f81-295f-41f2-9cf4-106701392417.jpg,2
19024,BORDER COLLIE,555e3c17-4586-42b2-ac2e-3b391188df76.jpg,3
19024,BORDER COLLIE,6328a6fb-16d6-46b1-adc9-aabded7e9a34.jpg,4
18989,BORDER COLLIE,ca8f4c98-897e-4cf6-a265-c5df25d37e16.jpg,1
19044,BORDER COLLIE,ed19223b-54f4-4c52-92e2-7cfc4a2f293f.jpg,1
19081,BORDER COLLIE,d68df34d-46d8-4698-a68c-05a002f0f2b0.jpg,1
19141,AMERICAN STAFFORDSHIRE BULL TERRIER,f12f8f2e-31f5-45aa-ae37-0b9173ac49c0.jpg,1
19141,AMERICAN STAFFORDSHIRE BULL TERRIER,04813b0b-5d1e-48b6-9f3a-2c76c8e97be0.jpg,2
19141,AMERICAN STAFFORDSHIRE BULL TERRIER,9b1156ad-af2c-48c3-82ae-09f459a37676.jpg,3
19222,BORDER COLLIE,0c9e2e30-e9cf-4ec9-ab7f-edefe94ed04d.jpg,1
19222,BORDER COLLIE,06b7986e-0039-4e73-b398-36e1863c319e.jpg,2
19222,BORDER COLLIE,2e31519b-03a4-4817-b9bd-d0eb854c2561.jpg,3
19222,BORDER COLLIE,c00656c0-08c0-49d5-8798-18fe708a89d9.jpg,4
19222,BORDER COLLIE,34503b54-b7b3-472d-aa7d-d516d5214d0b.jpg,5
19222,BORDER COLLIE,f0b872a5-a7eb-4c72-98cd-48f934941411.jpg,6
19222,BORDER COLLIE,e1423dd0-f307-4e51-b924-3117bfe21fa5.jpg,7
19261,GERMAN SHEPHERD,95f8a3e3-d6d9-4348-8c2b-097355014b61.jpg,1
19264,GERMAN SHEPHERD,163e029a-4be3-41e0-a19b-39216449b3e9.jpg,1
19264,GERMAN SHEPHERD,5f9d988b-3de9-4192-807a-527991e91ef6.jpg,2
19264,GERMAN SHEPHERD,67abf230-15c5-4cf7-bf5f-3028316ec6e8.jpg,3
19264,GERMAN SHEPHERD,f42cb957-691f-4613-8af3-3b0f7f051189.jpg,4
19264,GERMAN SHEPHERD,34259b6f-7698-4b0d-98fc-b5bde14e094c.jpg,5
19264,GERMAN SHEPHERD,68850fd7-6d8a-46e5-a304-6d6f927f95f9.jpg,6
19253,SIBERIAN HUSKY,233e6629-e9d4-4307-a6d6-e540f8d9798a.jpg,1
19253,SIBERIAN HUSKY,2fd51779-7668-49c5-bf6b-fd8a303bf509.jpg,2
19253,SIBERIAN HUSKY,b881dc03-e105-46a6-bf0e-984f799b773a.jpg,3
19253,SIBERIAN HUSKY,10eb4e39-227e-4aef-8d65-bba9b8a47479.jpg,4
19295,GERMAN SHEPHERD,ab2a61ff-c2fd-47fe-a0fd-6c9aee1d8e59.jpg,1
19348,BULL ARAB,4fa74d9e-5cbb-4036-b6ac-664abdc8e114.jpg,1
19348,BULL ARAB,0a9ae273-0e6f-45dd-9b02-d829eb7ceead.jpg,2
19348,BULL ARAB,e94f9f75-cbb2-48e0-9413-04f4237e1ac5.jpg,3
19348,BULL ARAB,de39dae1-0756-4030-84e2-c44f5296d0c7.jpg,4
19348,BULL ARAB,6194131d-62c5-4cae-a18b-21444af84ec7.jpg,5
19348,BULL ARAB,4ae07691-8ff8-43c8-81d0-854ec3eaa2cb.jpg,6
19348,BULL ARAB,130d46f7-10a5-4fb4-ad47-a11ebb4e2d78.jpg,7
19348,BULL ARAB,0d4e782d-e12f-4853-8422-81ea84e4ec2b.jpg,8
19307,GERMAN SHEPHERD,dccdaf37-f98e-4589-8adb-2f3798fb271d.jpg,1
19338,AMERICAN STAFFORDSHIRE BULL TERRIER,1611e335-36c0-410b-b903-717e67cbd493.jpg,1
19338,AMERICAN STAFFORDSHIRE BULL TERRIER,dc17fe14-3108-427b-87e5-5606c161eba7.jpg,2
19338,AMERICAN STAFFORDSHIRE BULL TERRIER,36ed1b87-8ea4-4498-b868-7a70a9316b16.jpg,3
19338,AMERICAN STAFFORDSHIRE BULL TERRIER,55c6756e-9f53-46a5-8a8c-b2148d9b909d.jpg,4
19338,AMERICAN STAFFORDSHIRE BULL TERRIER,b10b7db2-bb02-4e41-aed7-30ba535353c0.jpg,5
19338,AMERICAN STAFFORDSHIRE BULL TERRIER,72935391-a410-420c-b6d2-59c456840514.jpg,6
19338,AMERICAN STAFFORDSHIRE BULL TERRIER,fb477058-ca92-459c-9849-d088b7498560.jpg,7
19338,AMERICAN STAFFORDSHIRE BULL TERRIER,92079c64-c907-447a-88e7-61f917b94197.jpg,8
19343,SIBERIAN HUSKY,f2182c8a-75b3-4aee-a05f-9588159b085f.jpg,1
19396,GERMAN SHEPHERD,3477da1b-7c2a-4582-9520-9c3280349ad8.jpg,1
19396,GERMAN SHEPHERD,f98ee20f-7829-4f65-a340-98f1e46515be.jpg,2
19396,GERMAN SHEPHERD,2e7d6cd6-3007-4b0b-81be-b65c1656c24d.jpg,3
19396,GERMAN SHEPHERD,fad96732-b4e3-4def-9441-3293d0280210.jpg,4
19396,GERMAN SHEPHERD,d4c8dbe3-0218-4c8a-a687-44ed2087f1c4.jpg,5
19396,GERMAN SHEPHERD,74ba4261-0931-48bc-9333-7796bb4463ed.jpg,6
19396,GERMAN SHEPHERD,8df6cdfb-761d-4ce5-bbc0-308d67189ca3.jpg,7
